year,Base case cost,Modeled wind power
2019,270208.225757,
2020,282281.359248,
2021,290905.026027,
2022,296654.137214,
2023,301253.426163,
2024,304702.892875,
2025,308727.270705,
2026,313901.470773,
2027,317925.848603,
2028,321375.315315,
2029,325974.604264,
2030,328849.159857,
2031,333448.448806,
2032,338622.648874,
2033,343796.848942,
2034,348971.049009,
2035,352420.515721,
2036,357594.715789,
2037,361044.182501,
2038,366218.382568,
