year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,49506.52,550991.28,452147.43,21783.57,323454.96,291323.45
2018,52647.18,586370.9,471390.14,22795.74,337983.6,304408.83
2019,56688.32,631858.98,503550.12,24092.79,356663.27,325404.75
2020,58546.06,653086.75,515268.4,24721.7,365380.45,333357.94
2021,59857.9,668249.44,523638.61,25183.39,371607.0,339038.79
2022,60719.52,678357.9,537016.29,25501.9,375758.04,347221.23
2023,61400.65,686444.67,541546.17,25763.41,379078.87,350289.86
2024,61898.06,692509.75,544943.58,25970.74,381569.5,352591.34
2025,62480.9,699585.67,556877.44,26210.29,384475.22,359773.56
2026,63233.66,708683.29,562047.55,26515.11,388211.16,363269.47
2027,63804.58,715759.21,574170.51,26764.17,391116.88,370563.36
2028,64280.8,721824.29,577666.58,26988.43,393607.51,372923.1
2029,64934.86,729911.06,590544.88,27271.18,396928.34,380712.25
2030,65312.78,734965.29,593499.38,27473.42,399003.86,382702.98
2031,65959.03,743052.06,606550.33,27762.11,402324.69,390594.09
