year,Base case cost,Modeled residential energy efficiency
2017,1581666.4246,1502765.7689
2018,1682375.80305,1583718.40475
2019,1833169.69737,1708694.78128
2020,1898045.9467,1759886.32869
2021,1930009.47652,1781431.75116
2022,1963127.65778,1806119.80392
2023,1986159.84747,1822438.03331
2024,2018703.64405,1849024.72075
2025,2027708.11122,1851501.32363
2026,2054955.34217,1871550.12796
2027,2078288.60623,1888387.94644
2028,2082740.89195,1887144.47576
2029,2093761.23896,1891401.08128
2030,2094695.96347,1887252.82147
2031,2107120.96081,1892689.12024
2032,2119886.72454,1898400.73701
2033,2131534.81033,1903173.43606
2034,2128931.59057,1893479.39407
2035,2115422.9519,1874701.29978
2036,2128082.97286,1880204.14179
