year,Base case cost,Modeled residential energy efficiency
2017,14024178.4833,13089872.8122
2018,14195337.8051,13213064.8259
2019,14357305.6293,13327740.8178
2020,14515783.26,13440843.4428
2021,14673561.1868,13554469.3259
2022,14819505.9803,13657460.4991
2023,14954059.3204,13750129.0883
2024,15088320.3225,13843550.8074
2025,15222757.107,13938065.3335
2026,15357534.175,14033779.6532
2027,15492174.9451,14130300.9803
2028,15637626.0182,14238589.8291
2029,15750080.3087,14314677.5418
2030,15873172.175,14402354.163
2031,15996944.8434,14491396.7194
2032,16142975.9097,14603504.2364
2033,16300323.2386,14727680.4782
2034,16446411.8865,14841402.434
2035,16603128.9442,14966609.5596
2036,16749443.9052,15082007.3661
