year,Base case cost,Modeled non-residential energy efficiency
2017,9359147.86039,10780606.2751
2018,9359147.86039,10713414.1642
2019,9359147.86039,10647796.8686
2020,9359147.86039,10583717.4781
2021,9359147.86039,10521139.9485
2022,9359147.86039,10460029.0798
2023,9359147.86039,10400350.4969
2024,9359147.86039,10342070.6306
2025,9359147.86039,10285156.699
2026,9359147.86039,10229576.6878
2027,9359147.86039,10175299.3326
2028,9359147.86039,10122294.1034
2029,9359147.86039,10070531.1839
2030,9359147.86039,10019981.4582
2031,9359147.86039,9970616.49144
