year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,49797.51,3799897.93,12199485.44,47364.56,5559249.93,1824693.05
2018,55879.81,3799897.93,12351108.43,47605.67,5559249.93,1844229.38
2019,64211.97,3799897.93,12494842.35,47832.29,5559249.93,1862463.28
2020,68137.49,3799897.93,12635086.07,48053.4,5559249.93,1880697.19
2021,71152.64,3799897.93,12774630.09,48271.23,5559249.93,1898931.09
2022,73234.9,3799897.93,12903643.4,48473.7,5559249.93,1915862.58
2023,74945.05,3799897.93,13022567.68,48668.46,5559249.93,1931491.64
2024,76281.7,3799897.93,13141199.62,48857.58,5559249.93,1947120.7
2025,77815.81,3799897.93,13260007.34,49049.14,5559249.93,1962749.77
2026,79736.73,3799897.93,13379155.35,49241.97,5559249.93,1978378.83
2027,81481.47,3799897.93,13498167.05,49437.92,5559249.93,1994007.89
2028,82854.99,3799897.93,13626686.64,49634.0,5559249.93,2010939.38
2029,84572.19,3799897.93,13726116.71,49794.29,5559249.93,2023963.59
2030,85734.03,3799897.93,13834881.94,49962.87,5559249.93,2038290.23
2031,87679.9,3799897.93,13944327.97,50142.28,5559249.93,2052616.88
2032,89671.09,3799897.93,14073427.55,50349.85,5559249.93,2069548.36
2033,91876.82,3799897.93,14212540.97,50566.21,5559249.93,2087782.27
2034,93903.36,3799897.93,14341698.14,50784.1,5559249.93,2104713.75
2035,95352.14,3799897.93,14480181.29,50996.73,5559249.93,2122947.66
2036,97591.55,3799897.93,14609564.76,51213.68,5559249.93,2139879.14
2037,99045.59,3799897.93,14738273.31,51418.28,5559249.93,2156810.62
2038,101292.05,3799897.93,14867711.79,51625.31,5559249.93,2173742.11
2039,102990.31,3799897.93,15016286.46,51852.09,5559249.93,2193278.44
2040,105484.37,3799897.93,15155788.24,52078.75,5559249.93,2211512.34
