year,Base case cost,Modeled residential energy efficiency
2017,134758.279031,129292.395997
2018,143547.925455,135750.972659
2019,155592.99648,144786.316298
2020,152234.004545,139669.702104
2021,155908.722137,142080.03581
2022,149001.736248,134056.83365
2023,150723.199079,134947.937925
2024,142243.619431,125647.763023
2025,143849.186297,126442.269133
2026,135518.475721,117171.878822
2027,137256.425106,118048.206283
2028,128023.521686,108031.525624
2029,118768.472831,97932.4061182
2030,119816.705307,98282.9662822
2031,110384.983064,87954.9465625
