year,annotation,Electricity price ($/kwh)
2002,,0.4
2003,,0.4
2004,,0.42
2005,,0.44
2006,,0.48
2007,,0.44
2008,,0.5
2009,,0.61
2010,,0.55
2011,,0.52
2012,,0.6
2013,,0.56
2014,,0.64
2015,,0.58
2016,start of forecast,0.45
2017,,0.48
2018,,0.49
2019,,0.51
2020,,0.52
2021,,0.53
2022,,0.54
2023,,0.54
2024,,0.54
2025,,0.55
2026,,0.55
2027,,0.56
2028,,0.56
2029,,0.56
2030,,0.56
2031,,0.57
2032,,0.57
2033,,0.58
2034,,0.58
2035,,0.59
2036,,0.59
2037,,0.59
2038,,0.6
2039,,0.6
2040,,0.61
