year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,38952.17,305992.97,101639.07,13404.48,51442.36,79236.26
2018,41477.83,325894.34,107460.79,14309.17,54884.77,84538.57
2019,44953.3,353258.72,115465.65,15550.48,59618.07,91829.25
2020,46600.98,366318.99,119286.16,16153.99,61877.15,95308.89
2021,47705.03,375025.84,121833.16,16550.75,63383.21,97628.65
2022,48572.29,381866.93,123834.37,16862.7,64566.53,99451.32
2023,49103.05,386220.35,125107.88,17082.33,65319.56,100611.2
2024,49577.03,389951.86,126199.45,17251.56,65965.01,101605.38
2025,50208.28,394927.2,127654.88,17477.93,66825.61,102930.96
2026,50920.89,400524.46,129292.24,17730.13,67793.79,104422.23
2027,51471.75,404877.89,130565.74,17929.7,68546.81,105582.11
2028,51943.39,408609.39,131657.31,18101.26,69192.26,106576.3
2029,52653.57,414206.65,133294.67,18355.91,70160.44,108067.57
2030,53041.09,417316.24,134204.31,18504.41,70698.32,108896.06
2031,53751.95,422913.5,135841.67,18758.37,71666.49,110387.33
2032,,,145003.98,,,117206.16
2033,,,146730.96,,,118768.45
2034,,,148649.83,,,120504.32
2035,,,149801.15,,,121545.85
2036,,,151720.01,,,123281.72
