year,Base case cost,Modeled solar power
2020,78541.6666667,
2021,81883.3333333,
2022,84240.0,
2023,85561.6666667,
2024,86383.3333333,
2025,87965.8333333,
2026,89770.0,
2027,91325.0,
2028,92633.3333333,
2029,94733.3333333,
2030,96242.5,
2031,98233.3333333,
2032,100207.5,
2033,101797.5,
2034,103354.166667,
2035,104576.666667,
2036,107088.333333,
2037,108062.5,
2038,110565.0,
2039,111973.333333,
