year,Base case cost,Modeled residential energy efficiency
2017,118048.883597,125321.616228
2018,125246.836985,131918.246154
2019,135144.022893,141096.698911
2020,140092.615848,145559.67523
2021,143466.656498,148526.360583
2022,139435.399193,144134.92527
2023,141152.481419,145528.554021
2024,142440.293089,146519.187238
2025,144157.375315,147923.977776
2026,146089.09282,149538.475081
2027,140898.891425,144046.626706
2028,142329.233018,145190.771278
2029,144168.243637,146727.972526
2030,145189.916203,147493.989684
2031,147233.261335,149234.892775
2032,149276.606467,150980.467013
2033,151319.9516,152730.602919
2034,153363.296732,154485.193578
2035,147185.902678,148054.337326
2036,149320.273908,149898.238832
