year,Base case diesel consumed,Modeled transmission and interties
2021,24083.3333333,0.0
2022,24000.0,0.0
2023,23833.3333333,0.0
2024,23666.6666667,0.0
2025,23583.3333333,0.0
2026,23500.0,0.0
2027,23416.6666667,0.0
2028,23333.3333333,0.0
2029,23333.3333333,0.0
2030,23416.6666667,0.0
2031,23333.3333333,0.0
2032,23250.0,0.0
2033,23083.3333333,0.0
2034,22916.6666667,0.0
2035,22833.3333333,0.0
2036,22833.3333333,0.0
2037,22750.0,0.0
2038,22750.0,0.0
2039,22666.6666667,0.0
2040,22583.3333333,0.0
