year,Base case cost,Modeled non-residential energy efficiency
2017,183823.047726,310750.942271
2018,200545.719537,322796.93563
2019,223307.133947,340377.591885
2020,233526.544498,346683.660232
2021,240494.324419,350117.267229
2022,245604.029695,351937.365884
2023,249320.178986,352562.569179
2024,252107.290955,352411.526624
2025,255823.440246,353163.491148
2026,260004.108199,354396.806002
2027,263255.738829,354849.470686
2028,266507.369459,355360.463162
2029,270223.51875,356348.605641
2030,272546.112057,356131.806935
2031,277191.298672,358070.275281
