year,Base case cost,Modeled transmission and interties
2021,1510694.36275,
2022,1547461.90019,
2023,1571965.84824,
2024,1592510.82635,
2025,1617013.27564,
2026,1649514.59771,
2027,1673393.56356,
2028,1693378.0061,
2029,1722594.79946,
2030,1738937.25944,
2031,1771292.45259,
2032,1798797.66403,
2033,1830139.69659,
2034,1860943.67495,
2035,1879952.42586,
2036,1914725.11606,
2037,1929478.14292,
2038,1964256.07878,
2039,1986256.35116,
2040,2019503.30546,
