year,Base case cost,Modeled residential energy efficiency
2017,302541.961921,306386.197309
2018,329597.82645,326360.847323
2019,367979.401711,355270.828967
2020,386226.380114,368379.580411
2021,398810.503151,377064.89567
2022,399423.038161,374344.916121
2023,405567.550748,377991.521579
2024,411097.612076,381185.188747
2025,417856.575921,385365.170512
2026,415755.218459,380441.624519
2027,421752.182114,384045.035039
2028,427149.449404,387207.81638
2029,423799.180277,381243.595718
2030,428478.712055,383870.572087
2031,425226.472926,377916.221703
2032,433209.085034,383084.586938
2033,429366.650179,376584.22404
2034,437698.125468,382010.110951
2035,431088.032821,373322.183363
2036,438657.507921,378161.708077
