year,Base case cost,Modeled non-residential energy efficiency
2017,1368798.88842,1401111.28375
2018,1436380.60388,1458833.6332
2019,1526489.55783,1537313.83995
2020,1569041.00831,1572279.62634
2021,1599077.32629,1595863.6822
2022,1619101.53828,1610359.13508
2023,1636622.72377,1622649.87497
2024,1649137.85626,1630438.42198
2025,1664156.01526,1640608.76693
2026,1681677.20075,1653158.88395
2027,1696695.35974,1663496.08417
2028,1709210.49223,1671618.43532
2029,1726731.67772,1684410.11616
2030,1736743.78372,1690392.50828
2031,1754264.96921,1703335.943
