year,Base case cost,Modeled non-residential energy efficiency
2017,386288.448192,391330.4633
2018,407733.653728,409628.632793
2019,436515.376948,434629.51291
2020,449495.369772,445282.663083
2021,458524.929998,452369.025624
2022,465297.100167,457428.193378
2023,469811.88028,460459.546611
2024,473762.312879,463002.707563
2025,478277.092992,466083.903525
2026,483920.568133,470215.966474
2027,488435.348246,473344.69616
2028,491821.43333,475469.542168
2029,496900.560957,479157.0127
2030,500286.646042,481326.127944
2031,505365.773669,485056.830154
