year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,38507.12,206890.55,147137.11,50031.8,179397.9,213737.97
2018,41122.06,220890.92,156096.28,52120.14,186842.74,222607.89
2019,44633.19,239680.88,174165.54,54924.13,196834.49,239022.1
2020,46222.37,248154.79,179783.18,56195.63,201340.58,244493.98
2021,47327.04,254049.68,183691.1,57078.89,204475.25,248300.5
2022,48149.1,258470.85,186622.05,57733.23,206826.25,251155.4
2023,48687.64,261418.3,188576.01,58157.65,208393.59,253058.66
2024,49162.04,263997.31,190285.73,58533.04,209765.0,254724.01
2025,49709.8,266944.76,185567.24,58969.01,211332.34,251785.25
2026,50402.51,270629.06,194682.14,59523.82,213291.5,259006.35
2027,50953.78,273576.51,196636.1,59964.08,214858.84,260909.61
2028,51364.52,275787.09,198101.57,60290.95,216034.34,262337.06
2029,52020.27,279102.97,200299.78,60829.47,217797.59,264478.23
2030,52460.82,281313.55,208768.32,61192.4,218973.09,270922.76
2031,53097.27,284629.43,211042.82,61707.01,220736.34,273104.33
2032,53774.12,288313.74,213570.05,62242.12,222695.51,275528.3
2033,54443.27,291998.05,208848.36,62768.08,224654.68,272805.0
2034,55114.3,295682.35,211290.81,63296.46,226613.85,275184.08
2035,55520.19,297892.94,212756.29,63617.46,227789.35,276611.52
2036,56283.73,301945.68,215442.98,64229.07,229944.43,279228.51
2037,56703.77,304156.26,216908.45,64566.87,231119.93,280655.95
2038,57408.66,307840.57,226964.35,65135.47,233079.1,288375.31
2039,57963.78,310788.01,228986.13,65579.89,234646.43,290314.49
2040,58716.64,314840.75,231766.08,66178.68,236801.52,292980.85
