year,Base case cost,Modeled residential energy efficiency
2017,732699.581128,745802.270432
2018,781607.859429,792393.224923
2019,857091.310545,865019.445616
2020,896139.424401,902348.638008
2021,910466.283887,915215.128625
2022,935199.620322,938706.241046
2023,945974.846782,948416.990904
2024,955403.169936,956838.260511
2025,966178.396396,966583.510438
2026,979647.429472,978959.276007
2027,999657.188301,997971.960128
2028,1009173.21427,1006546.75473
2029,1021408.10481,1017775.9797
2030,1029564.6985,1025061.95272
2031,1043159.02131,1037640.56554
2032,1056753.34413,1050233.61645
2033,1060461.62793,1052954.72804
2034,1073930.661,1065450.35815
2035,1073259.95258,1063939.59871
2036,1087938.07025,1077630.92281
