year,population
2003,747.0
2004,748.0
2005,749.0
2006,772.0
2007,801.0
2008,791.0
2009,824.0
2010,938.0
2011,943.0
2012,947.0
2013,950.0
2014,951.0
2015,953.0
2016,953.0
2017,953.0
2018,952.0
2019,951.0
2020,949.0
2021,947.0
2022,945.0
2023,943.0
2024,941.0
2025,938.0
2026,935.0
2027,931.0
2028,926.0
2029,922.0
2030,918.0
2031,913.0
2032,905.0
2033,898.0
2034,890.0
2035,882.0
2036,874.0
2037,867.0
2038,859.0
2039,851.0
2040,843.0
