year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,62603.39,7931221.94,6348388.74,67506.73,6271960.77,2861877.28
2018,66263.74,8357101.17,6776708.83,71354.62,6587805.23,3041543.8
2019,71223.12,8942685.11,7342670.05,76531.31,7022091.36,3279941.71
2020,73655.27,9208859.63,7655464.25,79148.75,7219494.14,3408667.82
2021,75516.11,9404054.28,7908697.44,81182.48,7364256.19,3511787.06
2022,76949.75,9546014.02,8121476.27,82780.58,7469537.67,3597259.81
2023,77951.01,9634738.86,8285305.79,83935.75,7535338.6,3661985.58
2024,78956.85,9723463.7,8457742.51,85097.33,7601139.53,3729851.78
2025,79964.09,9812188.54,8624877.53,86260.58,7666940.46,3795753.69
2026,81265.32,9936403.32,8824487.14,87726.6,7759061.76,3875378.66
2027,82272.18,10025128.16,8987991.92,88888.45,7824862.68,3939910.98
2028,83276.97,10113853.0,9160253.58,90046.86,7890663.61,4007637.0
2029,84495.0,10220322.81,9364707.12,91454.72,7969624.73,4088057.19
2030,85409.44,10291302.68,9531795.99,92545.01,8022265.47,4152936.45
2031,86750.85,10415517.46,9741633.94,94068.3,8114386.77,4236200.79
2032,,,9929770.75,,,4310581.59
2033,,,10120996.84,,,4386989.91
2034,,,10313969.23,,,4464019.58
2035,,,10482899.6,,,4530404.48
2036,,,10694944.96,,,4614376.34
