year,Base case diesel consumed,Modeled water and wastewater efficiency
2017,2459.51360114,
2018,2474.50258758,
2019,2489.79662746,
2020,2505.33887356,
2021,2521.15668194,
2022,2537.35147018,
2023,2553.99342994,
2024,2571.03558886,
2025,2588.35224251,
2026,2605.84063883,
2027,2623.5238637,
2028,2641.46650409,
2029,2659.97815055,
2030,2678.79551767,
2031,2697.88364309,
