year,Base case cost,Modeled residential energy efficiency
2017,1413926.2985,1291233.96812
2018,1513271.16738,1371706.94869
2019,1652987.31708,1487139.84335
2020,1732531.74716,1553287.95837
2021,1810216.49942,1620588.45183
2022,1869330.06822,1671095.13271
2023,1933233.91763,1727911.97539
2024,1994546.30649,1782855.70597
2025,2059313.21207,1840848.80324
2026,2129503.94943,1903547.71716
2027,2196898.13814,1964184.77196
2028,2261511.54182,2022729.45096
2029,2332889.83842,2087126.64603
2030,2395604.85076,2144478.09652
2031,2470853.94873,2212559.42702
2032,2559985.74574,2294538.59863
2033,2637636.76749,2365139.31235
2034,2718460.13336,2438668.84857
2035,2801358.50963,2516060.31231
2036,2897124.3968,2604695.75689
