year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,11898.27,992090.34,914864.25,19577.29,811696.74,499062.05
2018,12718.76,1054079.48,981346.69,20692.65,850398.86,531924.48
2019,13830.63,1139186.36,1074982.08,22182.79,903534.26,578005.23
2020,14403.23,1178989.91,1128730.66,22998.82,928385.1,603801.09
2021,14832.81,1206535.46,1181788.08,23638.31,945582.81,628428.42
2022,15181.24,1226996.53,1222193.78,24179.15,958357.42,647136.28
2023,15460.76,1241445.12,1266254.13,24636.49,967378.22,666979.79
2024,15711.76,1253237.04,1308633.72,25061.04,974740.35,685912.59
2025,15992.29,1267079.73,1353339.32,25526.26,983382.86,705973.89
2026,16318.88,1284278.22,1401689.13,26053.09,994120.51,727814.82
2027,16614.46,1298726.81,1448218.45,26542.65,1003141.31,748679.69
2028,16881.17,1310611.95,1492927.75,26997.75,1010561.64,768583.79
2029,17207.44,1326645.22,1542184.44,27534.79,1020571.82,790705.4
2030,17453.98,1336199.94,1585684.53,27971.4,1026537.18,809920.33
2031,17807.67,1353631.47,1637599.13,28550.54,1037420.34,833254.82
2032,18168.83,1371296.04,1699241.91,29142.2,1048448.99,860743.84
2033,18533.51,1388820.79,1752850.22,29742.1,1059390.34,884786.54
2034,18921.94,1407650.57,1808627.73,30377.59,1071146.47,909832.41
2035,19219.45,1419256.06,1866208.66,30897.75,1078392.21,935149.85
2036,19619.63,1437946.01,1932485.42,31558.38,1090061.05,964638.98
2037,19929.43,1449504.89,1982289.12,32104.25,1097277.68,986624.07
2038,20340.32,1467961.8,2050002.54,32788.76,1108801.02,1016688.62
2039,20703.09,1482503.61,2113950.39,33413.14,1117880.02,1044877.99
2040,21159.3,1503244.34,2186374.13,34166.89,1130829.22,1077076.27
