year,Base case cost,Modeled transmission and interties
2021,339521.876612,
2022,349360.232702,
2023,358281.508591,
2024,364586.345345,
2025,371535.791248,
2026,380030.434831,
2027,386713.862942,
2028,391877.90642,
2029,399168.658168,
2030,404360.66578,
2031,413547.95946,
2032,422112.871893,
2033,430690.69085,
2034,440198.496532,
2035,445700.977738,
2036,455227.426176,
2037,459816.412327,
2038,468994.384629,
2039,476708.900566,
2040,485894.043159,
