year,Base case cost,Modeled residential energy efficiency
2017,345185.172265,423729.96769
2018,370529.837781,442985.101848
2019,398966.125778,464326.494807
2020,411713.427294,472485.519023
2021,420538.48219,477394.330303
2022,427402.413776,480707.102442
2023,432305.222051,482422.43952
2024,435246.907016,482538.977971
2025,435347.905046,479564.782911
2026,440195.363798,481391.221936
2027,445042.822549,483270.56452
2028,448920.789551,484384.838907
2029,448756.109866,481354.159544
2030,451631.375403,481718.215612
2031,452270.138898,479435.605236
