year,annotation,Electricity price ($/kwh)
2002,,0.2
2003,,0.18
2004,,0.18
2005,,0.19
2006,,0.2
2007,,0.21
2008,,0.22
2009,,0.21
2010,,0.22
2011,,0.22
2012,,0.24
2013,,0.25
2016,start of forecast,0.23
2017,,0.23
2018,,0.24
2019,,0.24
2020,,0.24
2021,,0.24
2022,,0.24
2023,,0.24
2024,,0.25
2025,,0.25
2026,,0.25
2027,,0.25
2028,,0.25
2029,,0.25
2030,,0.25
2031,,0.25
2032,,0.25
2033,,0.25
2034,,0.25
2035,,0.25
2036,,0.25
2037,,0.25
2038,,0.25
2039,,0.25
2040,,0.26
