year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,3242.78,310772.06,0.0,2977.37,148036.16
2018,0.0,3621.93,337545.79,0.0,3007.26,149522.66
2019,0.0,4147.86,374683.55,0.0,3048.73,151584.59
2020,0.0,4404.71,388675.69,0.0,3068.99,151138.32
2021,0.0,4575.94,400639.47,0.0,3082.49,151803.25
2022,0.0,4710.48,405666.85,0.0,3093.1,150861.03
2023,0.0,4808.32,412430.39,0.0,3100.81,151237.34
2024,0.0,4881.71,413002.73,0.0,3106.6,150048.5
2025,0.0,4979.55,419693.36,0.0,3114.31,150421.16
2026,0.0,5089.63,422565.09,0.0,3122.99,149361.57
2027,0.0,5187.48,424454.68,0.0,3130.71,148248.08
2028,0.0,5260.86,424580.48,0.0,3136.5,147036.87
2029,0.0,5370.94,431861.39,0.0,3145.18,147443.78
2030,0.0,5432.09,430995.94,0.0,3150.0,146178.22
2031,0.0,5554.4,433993.17,0.0,3159.64,145129.59
2032,,,436026.49,,,144027.98
2033,,,438668.31,,,142961.54
2034,,,441127.87,,,141885.97
2035,,,441142.24,,,140673.84
2036,,,448685.35,,,141098.56
