year,population
2003,154.0
2004,162.0
2005,157.0
2006,158.0
2007,165.0
2008,167.0
2009,189.0
2010,212.0
2011,211.0
2012,213.0
2013,214.0
2014,214.0
2015,214.0
2016,214.0
2017,214.0
2018,214.0
2019,213.0
2020,213.0
2021,212.0
2022,211.0
2023,210.0
2024,209.0
2025,207.0
2026,206.0
2027,204.0
2028,202.0
2029,201.0
2030,200.0
2031,198.0
2032,196.0
2033,194.0
2034,192.0
2035,190.0
2036,189.0
2037,187.0
2038,186.0
2039,184.0
2040,183.0
