year,Base case cost,Modeled residential energy efficiency
2017,111208.435466,112898.915054
2018,118532.55691,120048.518488
2019,128577.066319,129853.688912
2020,133390.06041,134551.99974
2021,136528.969601,137616.115498
2022,138830.83634,139863.13372
2023,140504.921242,141497.328791
2024,141969.74553,142927.249478
2025,143643.830432,144561.444548
2026,145527.175946,146399.914003
2027,147201.260848,148034.109073
2028,148456.824524,149259.755376
2029,161217.146522,161975.201316
2030,162338.866025,163071.989674
2031,164582.305029,165265.56639
2032,166825.744034,167459.143106
2033,168844.839138,169433.36215
2034,171088.278143,171626.938867
2035,172658.685446,173162.442568
2036,174902.124451,175356.019284
