year,Base case cost,Modeled non-residential energy efficiency
2017,371195.294354,376159.866473
2018,394443.611612,397000.4131
2019,426732.941137,425945.616748
2020,442231.819309,439839.314499
2021,452564.404757,449101.779667
2022,460313.843843,456048.628542
2023,466125.923158,461258.765199
2024,470646.429291,465311.09371
2025,475812.722015,469942.326294
2026,482270.58792,475731.367023
2027,488082.667235,480941.50368
2028,492603.173368,484993.832191
2029,498415.252683,490203.968848
2030,502289.972226,493677.393286
2031,508747.838131,499466.434015
