year,Base case cost,Modeled residential energy efficiency
2017,77646.3141518,77710.1389997
2018,82990.4610539,82715.3578361
2019,90412.8873068,89667.0506645
2020,93975.6519082,93003.8632222
2021,96350.8283092,95228.4049272
2022,98132.2106099,96896.8112061
2023,99468.2473354,98148.1159152
2024,100507.387011,99121.3529112
2025,101694.975211,100233.623764
2026,112228.148945,110672.650813
2027,113678.265876,112038.035727
2028,114806.134601,113100.001772
2029,116256.251532,114465.386687
2030,117222.996153,115375.643297
2031,118834.237187,116892.737647
2032,120606.602326,118561.541432
2033,122217.84336,120078.635781
2034,123990.208498,121747.439566
2035,125118.077223,122809.405611
2036,126890.442361,124478.209396
