year,annotation,Electricity price ($/kwh)
2002,,0.26
2003,,0.24
2004,,0.25
2005,,0.32
2006,,0.34
2007,,0.33
2008,,0.44
2009,,0.32
2010,,0.39
2011,,0.49
2012,,0.48
2013,,0.49
2014,,0.62
2015,,0.43
2016,start of forecast,0.32
2017,,0.35
2018,,0.37
2019,,0.4
2020,,0.42
2021,,0.43
2022,,0.43
2023,,0.44
2024,,0.44
2025,,0.45
2026,,0.45
2027,,0.46
2028,,0.46
2029,,0.47
2030,,0.47
2031,,0.48
2032,,0.49
2033,,0.49
2034,,0.5
2035,,0.51
2036,,0.51
2037,,0.52
2038,,0.53
2039,,0.53
2040,,0.54
