year,Base case cost,Modeled wind power
2019,159222.309265,
2020,170435.147945,
2021,178067.507883,
2022,183667.115049,
2023,188146.800782,
2024,191273.588725,
2025,195188.54522,
2026,199978.184877,
2027,203888.37285,
2028,206987.230879,
2029,212008.484458,
2030,214798.06978,
2031,219550.923697,
2032,224291.515701,
2033,229019.845791,
2034,234291.106162,
2035,237885.209253,
2036,243131.26458,
2037,246151.101388,
2038,251372.632888,
