year,annotation,Average Load
2003,,77.0
2004,,79.0
2005,,77.0
2006,,78.0
2007,,75.0
2008,,73.0
2009,,77.0
2010,,84.0
2011,,86.0
2012,,96.0
2013,,90.0
2014,,89.0
2015,,87.0
2016,start of forecast,86.0
2017,,86.0
2018,,86.0
2019,,86.0
2020,,86.0
2021,,86.0
2022,,86.0
2023,,86.0
2024,,86.0
2025,,86.0
2026,,86.0
2027,,86.0
2028,,86.0
2029,,86.0
2030,,86.0
2031,,86.0
2032,,85.0
2033,,85.0
2034,,85.0
2035,,85.0
2036,,85.0
2037,,85.0
2038,,85.0
2039,,85.0
2040,,85.0
