year,annotation,Electricity price ($/kwh)
2002,,0.3
2003,,0.3
2010,,0.8
2011,,0.95
2012,,0.95
2013,,0.95
2015,,0.89
2016,start of forecast,0.79
2017,,0.82
2018,,0.85
2019,,0.88
2020,,0.9
2021,,0.91
2022,,0.92
2023,,0.92
2024,,0.93
2025,,0.93
2026,,0.94
2027,,0.95
2028,,0.95
2029,,0.96
2030,,0.96
2031,,0.97
2032,,0.98
2033,,0.99
2034,,0.99
2035,,1.0
2036,,1.01
2037,,1.01
2038,,1.02
2039,,1.03
2040,,1.04
