year,Base case cost,Modeled wind power
2019,89953.308528,
2020,96866.6442179,
2021,101662.950512,
2022,105519.172896,
2023,108706.870631,
2024,111460.344787,
2025,114067.107673,
2026,117734.974503,
2027,120406.66701,
2028,122844.345304,
2029,125134.670753,
2030,126790.590882,
2031,129864.687571,
2032,133623.019564,
2033,137412.149313,
2034,141472.979344,
2035,143757.178684,
2036,147499.339848,
2037,149295.49532,
2038,152666.714402,
