year,population
2003,108.0
2004,113.0
2005,118.0
2006,125.0
2007,123.0
2008,139.0
2009,130.0
2010,113.0
2011,113.0
2012,112.0
2013,111.0
2014,110.0
2015,109.0
2016,108.0
2017,107.0
2018,107.0
2019,106.0
2020,105.0
2021,105.0
2022,104.0
2023,103.0
2024,102.0
2025,101.0
2026,100.0
2027,100.0
2028,99.0
2029,99.0
2030,100.0
2031,100.0
2032,99.0
2033,98.0
2034,97.0
2035,97.0
2036,96.0
2037,96.0
2038,97.0
2039,96.0
2040,96.0
