year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,40912.99,609010.27,305576.0,63666.22,556104.85,355567.39
2018,43547.18,646902.97,333175.28,66540.17,579169.23,380145.87
2019,47018.11,696975.45,367086.42,70299.77,609647.17,410499.21
2020,48677.62,719981.73,390740.74,72188.6,623650.54,430514.65
2021,49981.03,737574.77,412664.79,73716.57,634359.0,448675.05
2022,50926.4,749754.56,437415.45,74880.45,641772.55,468443.97
2023,51603.51,757874.42,455815.09,75772.48,646714.92,483029.45
2024,52194.54,764640.97,478673.52,76581.44,650833.56,500836.13
2025,52883.32,772760.84,497601.27,77498.98,655775.93,515771.18
2026,53762.55,783587.32,523232.59,78621.9,662365.75,535945.6
2027,54461.79,791707.18,542751.83,79561.13,667308.12,551272.17
2028,55165.7,799827.04,567595.47,80509.93,672250.49,570570.33
2029,55969.91,809300.22,593593.43,81572.36,678016.58,590810.0
2030,56498.18,814713.46,617452.23,82347.58,681311.49,609101.41
2031,57406.96,825539.94,645027.0,83531.52,687901.32,630562.23
2032,58321.08,836366.43,673052.42,84725.82,694491.14,652321.36
2033,59146.95,845839.6,700599.51,85832.02,700257.23,673586.43
2034,60169.21,858019.39,730455.23,87154.74,707670.79,696734.5
2035,60818.69,864785.95,756876.65,88085.85,711789.43,716899.6
2036,61760.99,875612.43,786620.19,89338.16,718379.25,739795.98
2037,62424.35,882378.98,819189.87,90298.79,722497.89,764478.0
2038,63382.04,893205.46,849806.55,91583.09,729087.71,787952.33
2039,64250.37,902678.64,879768.86,92777.28,734853.81,810816.09
2040,65319.05,914858.43,918061.32,94195.03,742267.36,839995.89
