year,Base case cost,Modeled residential energy efficiency
2017,661143.392297,651344.747704
2018,713321.147882,700051.622139
2019,777585.631182,760067.058549
2020,821255.393247,801290.395595
2021,861339.839559,839306.334419
2022,905859.413939,882134.806203
2023,938844.539946,913716.722664
2024,979509.64385,953087.998752
2025,1013372.4483,985587.857266
2026,1059178.18747,1029872.05492
2027,1094023.99178,1063393.31166
2028,1138165.79924,1106229.09844
2029,1184403.42952,1151089.78948
2030,1226553.63866,1192147.76163
2031,1275589.2345,1239752.33014
2032,1325373.78261,1288122.70101
2033,1374185.93632,1335626.14388
2034,1427189.73565,1387159.27945
2035,1473776.24345,1432646.86121
2036,1526416.1721,1483936.15526
