year,Base case diesel consumed,Modeled non-residential ashp
2017,114777.278315,-134738.544109
2018,114777.278315,-134738.544109
2019,114777.278315,-134738.544109
2020,114777.278315,-134738.544109
2021,114777.278315,-134738.544109
2022,114777.278315,-134738.544109
2023,114777.278315,-134738.544109
2024,114777.278315,-134738.544109
2025,114777.278315,-134738.544109
2026,114777.278315,-134738.544109
2027,114777.278315,-134738.544109
2028,114777.278315,-134738.544109
2029,114777.278315,-134738.544109
2030,114777.278315,-134738.544109
2031,114777.278315,-134738.544109
