year,Base case cost,Modeled residential energy efficiency
2017,5545113.29982,5342041.50066
2018,5772468.20179,5484704.93118
2019,6097878.14458,5701269.81236
2020,6221378.39502,5760593.49382
2021,6268983.63483,5761639.63104
2022,6293500.80215,5744914.11216
2023,6275873.20343,5696267.45498
2024,6248003.04903,5637759.55328
2025,6218453.15342,5577944.28551
2026,6215122.98146,5539795.80779
2027,6191378.00626,5484045.94199
2028,6165561.66908,5429029.80558
2029,6101308.40004,5333457.1206
2030,6035180.0577,5241256.67874
2031,6002868.0834,5175820.71688
