year,Base case cost,Modeled transmission and interties
2021,1191926.43582,
2022,1389450.85164,
2023,1609590.60975,
2024,1864361.38545,
2025,2142304.00053,
2026,2434322.2042,
2027,2710028.63334,
2028,2983896.58259,
2029,3247432.91579,
2030,3589213.90466,
2031,3921900.09953,
2032,4288070.81146,
2033,4664673.65854,
2034,5070352.74994,
2035,5459728.80762,
2036,5805444.60965,
2037,6121460.65754,
2038,6498738.00239,
2039,6900855.22109,
2040,7365981.89514,
