year,Base case cost,Modeled wind power
2019,298583.803548,
2020,311989.606973,
2021,321568.031074,
2022,327832.829202,
2023,332707.666811,
2024,336363.795018,
2025,340629.277926,
2026,346585.65778,
2027,351467.145918,
2028,355128.262021,
2029,361111.243991,
2030,364661.795053,
2031,370671.379138,
2032,376185.498828,
2033,381699.618518,
2034,386688.346432,
2035,390359.438329,
2036,397016.617656,
2037,400692.697449,
2038,406757.979713,
