year,Utility Diesel (gallons),Water/Wastewater Heating Oil (gallons),Non-residential Heating Oil (gallons),Residential Heating Oil (gallons)
2017,47416.67,1984.74,48615.44,50650.55
2018,47416.67,1993.72,48615.44,52689.43
2019,47416.67,1999.55,48615.44,53708.86
2020,47416.67,2004.96,48615.44,54728.3
2021,47333.33,2010.22,48615.44,55747.74
2022,47333.33,2014.61,48615.44,56767.18
2023,47333.33,2019.96,48615.44,57786.62
2024,47333.33,2024.75,48615.44,58806.06
2025,47333.33,2029.49,48615.44,59825.5
2026,47250.0,2036.0,48615.44,60844.94
2027,47250.0,2041.5,48615.44,61864.38
2028,47250.0,2048.89,48615.44,63903.25
2029,47250.0,2053.48,48615.44,63903.25
2030,47166.67,2059.1,48615.44,65942.13
2031,47166.67,2064.77,48615.44,66961.57
2032,47166.67,,,67981.01
2033,47166.67,,,69000.45
2034,47083.33,,,70019.89
2035,47083.33,,,71039.33
2036,47083.33,,,73078.2
