year,Base case cost,Modeled transmission and interties
2021,969987.397582,
2022,995393.12887,
2023,1014404.64005,
2024,1029464.29549,
2025,1047626.67187,
2026,1068918.21283,
2027,1087265.69472,
2028,1104702.33997,
2029,1124763.51692,
2030,1138766.16114,
2031,1161099.28787,
2032,1183555.81827,
2033,1207119.309,
2034,1231377.67994,
2035,1247950.49948,
2036,1272450.53595,
2037,1289815.19572,
2038,1314566.44681,
2039,1335314.42397,
2040,1361918.19926,
