year,Base case cost,Modeled residential energy efficiency
2017,207693.826395,184373.520577
2018,216717.934739,191450.564037
2019,241685.29992,213914.560081
2020,247416.463257,218477.484487
2021,251510.151354,221736.716206
2022,254239.276753,223909.537352
2023,256422.577072,225647.794269
2024,258060.052311,226951.486957
2025,259970.44009,228472.461759
2026,262426.652949,230428.00079
2027,278953.693344,246565.628209
2028,280681.653821,247959.806134
2029,282985.601122,249818.710034
2030,284425.568186,250980.524972
2031,286729.515488,252839.428871
2032,289321.456203,254930.695759
2033,291913.396917,257021.962646
2034,294505.337632,259113.229534
2035,296233.298109,260507.407459
2036,314482.471669,278255.907192
