year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,12273.35,1023431.12,937754.84,7353.98,304904.5,187466.89
2018,13164.73,1091110.87,1008993.94,8447.32,347156.75,217146.54
2019,14391.4,1185452.35,1110523.43,9969.08,406053.81,259759.08
2020,15007.36,1228521.29,1167578.24,10725.23,432941.61,281575.62
2021,15480.29,1259284.81,1224292.03,11303.08,452147.17,300494.18
2022,15858.83,1281844.73,1267271.6,11762.91,466231.25,314825.3
2023,16141.63,1296201.04,1312428.21,12101.89,475193.85,327632.65
2024,16429.31,1310557.35,1358200.81,12447.89,484156.45,340694.83
2025,16721.15,1324913.66,1404589.41,12800.19,493119.05,354011.84
2026,17068.65,1343371.78,1455322.04,13225.25,504642.38,369458.43
2027,17394.36,1359778.99,1504938.64,13623.63,514885.35,384277.07
2028,17698.23,1374135.3,1553307.22,13994.91,523847.95,398413.15
2029,18035.06,1390542.52,1604287.82,14409.65,534090.92,413796.04
2030,18296.58,1400797.03,1649852.35,14727.51,540492.77,426439.58
2031,18696.74,1421306.04,1706276.97,15227.11,553296.48,444407.1
2032,,,1770558.67,,,463699.42
2033,,,1828809.27,,,482422.31
2034,,,1887939.86,,,501509.23
2035,,,1948257.49,,,518662.85
2036,,,2018583.18,,,540621.71
