year,Base case cost,Modeled residential energy efficiency
2017,1125221.72997,1003583.83205
2018,1226140.48443,1088379.68835
2019,1370282.51166,1210047.37268
2020,1449153.86086,1278658.69577
2021,1524786.20575,1346962.45059
2022,1582096.90229,1398898.84774
2023,1640060.86649,1453442.80324
2024,1698895.64844,1508857.57648
2025,1758601.24813,1565143.16747
2026,1824780.47239,1626925.23769
2027,1889215.71478,1687451.89871
2028,1951720.3715,1746536.54673
2029,2018083.85319,1808991.44703
2030,2076291.92969,1864756.66018
2031,2150684.06763,1934263.0714
2032,2234258.08602,2013439.93575
2033,2311231.57656,2085527.69957
2034,2389449.09244,2158859.48874
2035,2466920.34748,2233399.30774
2036,2559204.88969,2320798.12323
