year,Base case cost,Modeled non-residential energy efficiency
2017,1003096.45371,950246.326031
2018,1055441.43267,994320.152153
2019,1127173.44088,1055832.09156
2020,1164008.79644,1086139.5907
2021,1187273.23154,1104350.09531
2022,1206660.26078,1119148.01561
2023,1218292.47833,1127057.54683
2024,1229924.69587,1135025.98901
2025,1241556.91342,1143051.96157
2026,1257066.53682,1154608.4733
2027,1270637.45729,1164482.6717
2028,1282269.67483,1172673.27077
2029,1295840.59531,1182653.3721
2030,1305534.10993,1189210.21345
2031,1321043.73332,1201028.49018
