year,Base case cost,Modeled non-residential energy efficiency
2017,119305.105314,130396.919689
2018,127933.340827,138374.628593
2019,140396.347679,149897.985898
2020,146148.504687,155216.458501
2021,150302.840304,159057.577603
2022,153498.483087,162012.284604
2023,155735.433034,164080.579505
2024,157333.254426,165557.933006
2025,159570.204373,167626.227907
2026,162126.718599,169989.993508
2027,164363.668547,172058.288409
2028,165961.489938,173535.64191
2029,168518.004164,175899.407511
2030,170115.825556,177376.761012
2031,172672.339782,179740.526613
