year,Base case cost,Modeled residential energy efficiency
2017,118955.012406,114223.26627
2018,125747.857949,119887.302357
2019,143916.028435,136424.970296
2020,148721.963154,140478.365378
2021,152192.916006,143405.817381
2022,154862.879739,145657.703538
2023,156731.854352,147234.023847
2024,158066.836218,148359.966926
2025,159935.810831,149936.287235
2026,162071.781817,151737.79616
2027,163940.75643,153314.11647
2028,165275.738297,154440.059548
2029,167411.709283,156241.568473
2030,168746.691149,157367.511552
2031,170882.662135,159169.020477
2032,173285.629495,161195.718018
2033,175421.600481,162997.226943
2034,177824.567841,165023.924484
2035,179426.54608,166375.056178
2036,181829.51344,168401.753719
