year,Base case cost,Modeled residential energy efficiency
2017,134815.957452,134828.474043
2018,142420.730254,141920.908793
2019,152790.874983,151649.716027
2020,157399.828197,155896.697993
2021,160626.095446,158830.53776
2022,163161.019713,161109.383433
2023,164774.153338,162513.750725
2024,166156.839302,163701.791314
2025,155824.684194,153166.96135
2026,157536.438658,154667.940943
2027,159034.223814,155968.860538
2028,160318.039662,157069.65286
2029,174452.955085,171002.203788
2030,175605.193389,171987.867999
2031,177448.774674,173634.368308
