year,Base case cost,Modeled non-residential energy efficiency
2017,267628.190063,295220.488537
2018,284323.364457,309915.313939
2019,307089.511358,330360.993129
2020,317207.798869,338901.187089
2021,324290.600127,344601.803252
2022,329855.658259,348893.838612
2023,333397.058888,351299.572185
2024,336432.545141,353250.026387
2025,339973.94577,355699.053376
2026,344021.260775,358646.151854
2027,347562.661404,361136.466731
2028,350598.147657,363169.519868
2029,354645.462662,366176.392667
2030,357175.03454,367770.715406
2031,361222.349544,370815.139291
