year,Base case diesel consumed,Modeled non-residential ashp
2017,5456.63113739,-6405.61043004
2018,5456.63113739,-6405.61043004
2019,5456.63113739,-6405.61043004
2020,5456.63113739,-6405.61043004
2021,5456.63113739,-6405.61043004
2022,5456.63113739,-6405.61043004
2023,5456.63113739,-6405.61043004
2024,5456.63113739,-6405.61043004
2025,5456.63113739,-6405.61043004
2026,5456.63113739,-6405.61043004
2027,5456.63113739,-6405.61043004
2028,5456.63113739,-6405.61043004
2029,5456.63113739,-6405.61043004
2030,5456.63113739,-6405.61043004
2031,5456.63113739,-6405.61043004
