year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,201082.91,72626.26,0.0,66545.28,62189.7
2018,0.0,214131.38,76823.01,0.0,70191.99,65597.72
2019,0.0,231924.74,82545.86,0.0,75164.77,70245.02
2020,0.0,239832.9,85089.34,0.0,77374.9,72310.49
2021,0.0,245368.61,86869.78,0.0,78921.99,73756.31
2022,0.0,249718.1,88268.7,0.0,80137.56,74892.32
2023,0.0,252485.96,89158.92,0.0,80911.1,75615.23
2024,0.0,254858.41,89921.97,0.0,81574.14,76234.87
2025,0.0,257626.26,83142.33,0.0,82347.68,72682.35
2026,0.0,260789.53,84073.8,0.0,83231.73,73462.64
2027,0.0,263557.38,84888.83,0.0,84005.28,74145.39
2028,0.0,265929.83,85587.43,0.0,84668.32,74730.61
2029,0.0,269093.1,94500.24,0.0,85552.37,79952.71
2030,0.0,271070.14,95136.11,0.0,86104.9,80469.08
2031,0.0,274233.4,96153.51,0.0,86988.95,81295.27
