year,annotation,line losses
2002,,0.08
2003,,0.1
2004,,0.09
2005,,0.06
2006,,0.06
2007,,0.06
2008,,0.06
2009,,0.1
2010,,0.06
2011,,0.08
2012,,0.06
2013,,0.08
2014,,0.08
2015,,0.08
2016,start of forecast,0.08
2017,,0.08
2018,,0.08
2019,,0.08
2020,,0.08
2021,,0.08
2022,,0.08
2023,,0.08
2024,,0.08
2025,,0.08
2026,,0.08
2027,,0.08
2028,,0.08
2029,,0.08
2030,,0.08
2031,,0.08
2032,,0.08
2033,,0.08
2034,,0.08
2035,,0.08
2036,,0.08
2037,,0.08
2038,,0.08
2039,,0.08
2040,,0.08
