year,Base case cost,Modeled wind power
2019,145451.270287,
2020,154156.583222,
2021,160678.329581,
2022,165040.637171,
2023,168312.367864,
2024,171235.049609,
2025,174149.688751,
2026,178157.317572,
2027,181471.674058,
2028,184027.613129,
2029,188092.344427,
2030,190287.974907,
2031,194373.616972,
2032,198407.78638,
2033,202885.907447,
2034,206928.923718,
2035,209960.180597,
2036,214012.043731,
2037,216590.502089,
2038,221124.117113,
