year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,18321450.0,3722142.0,14599308.0
2004,,19524749.0,3821032.0,15703717.0
2005,,19611197.0,3656498.0,15954699.0
2006,,19544017.0,3821646.0,15722371.0
2007,,19631708.0,3939289.0,15692419.0
2008,,20454099.0,3930739.0,16523360.0
2009,,19958525.0,3788888.0,16169637.0
2010,,19976813.0,3737513.0,16239300.0
2011,,18436268.0,3383910.0,15052358.0
2012,,18190419.0,3117822.0,15072597.0
2013,,17836419.0,2703547.0,15132872.0
2014,start of forecast,18565158.0,3479216.0,15085942.0
2015,,18572847.0,3486904.0,15085942.0
2016,,18577306.0,3491363.0,15085942.0
2017,,18579446.0,3493503.0,15085942.0
2018,,18580893.0,3494951.0,15085942.0
2019,,18583129.0,3497187.0,15085942.0
2020,,18584091.0,3498149.0,15085942.0
2021,,18583524.0,3497581.0,15085942.0
2022,,18583921.0,3497979.0,15085942.0
2023,,18585945.0,3500002.0,15085942.0
2024,,18588477.0,3502534.0,15085942.0
2025,,18588852.0,3502910.0,15085942.0
2026,,18585287.0,3499345.0,15085942.0
2027,,18577707.0,3491765.0,15085942.0
2028,,18566907.0,3480964.0,15085942.0
2029,,18557427.0,3471485.0,15085942.0
2030,,18544099.0,3458156.0,15085942.0
2031,,18527262.0,3441320.0,15085942.0
2032,,18505574.0,3419632.0,15085942.0
2033,,18481423.0,3395480.0,15085942.0
2034,,18455765.0,3369822.0,15085942.0
2035,,18429299.0,3343356.0,15085942.0
2036,,18402399.0,3316457.0,15085942.0
2037,,18374993.0,3289051.0,15085942.0
2038,,18346394.0,3260452.0,15085942.0
2039,,18316396.0,3230454.0,15085942.0
2040,,18285485.0,3199543.0,15085942.0
