year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,8324.41,788180.45,1391416.05,2876.37,3078300.37,1087091.3
2018,8952.26,847627.83,1502970.32,2994.19,3204390.85,1136435.13
2019,9814.75,929290.23,1645849.52,3156.03,3377600.34,1197863.76
2020,10216.42,967322.34,1712391.74,3231.41,3458268.09,1226472.52
2021,10496.1,993802.64,1758722.53,3283.89,3514433.96,1246391.71
2022,10702.57,1013351.85,1792926.47,3322.64,3555898.69,1261097.15
2023,10846.16,1026947.44,1816713.76,3349.58,3584735.52,1271324.12
2024,10963.47,1038054.95,1836147.82,3371.6,3608295.03,1279679.48
2025,11105.18,1051472.82,1859624.16,3398.19,3636754.91,1289772.76
2026,11275.05,1067556.49,1887764.68,3430.07,3670869.08,1301871.33
2027,11420.52,1081329.8,1901554.14,3457.36,3700082.87,1306671.67
2028,11537.83,1092437.31,1910469.86,3479.38,3723642.37,1309395.92
2029,11698.31,1107632.38,1936768.95,3509.49,3755871.78,1320729.19
2030,11796.86,1116962.69,1942272.58,3527.98,3775661.77,1322014.34
2031,11970.48,1133401.8,1948969.7,3560.56,3810529.83,1322770.53
2032,12148.79,1150285.22,1955794.49,3594.03,3846340.28,1323641.42
2033,12322.42,1166724.33,1961242.53,3626.61,3881208.35,1323975.59
2034,12506.36,1184140.9,1967678.98,3661.12,3918149.66,1324801.17
2035,12622.74,1195159.55,1963048.83,3682.96,3941520.69,1320857.11
2036,12813.25,1213198.14,1969291.82,3718.71,3979781.33,1321717.52
2037,12926.81,1223950.21,1963273.96,3740.02,4002586.93,1317261.66
2038,13113.57,1241633.36,1955913.76,3775.07,4040093.67,1311391.45
2039,13256.22,1255140.09,1953100.13,3801.84,4068742.03,1308461.93
2040,13460.82,1274511.59,1946578.86,3840.23,4109829.81,1303147.14
