year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,8395.47,237811.98,183596.53,21017.57,37336.53,292365.0
2018,8773.8,250541.1,196617.51,21087.39,40265.56,295650.0
2019,9323.02,268477.6,208813.87,21159.76,44366.19,295650.0
2020,9550.54,277156.55,219702.18,21225.38,46240.77,298935.0
2021,9660.53,282942.51,228806.1,21303.18,47646.7,302220.0
2022,9723.15,286992.69,231688.04,21368.1,48583.99,302220.0
2023,9767.72,289885.67,238934.45,21413.49,49286.96,305505.0
2024,9792.03,292778.65,241038.67,21475.04,49872.76,305505.0
2025,9808.44,295671.64,248422.14,21541.94,50458.57,308790.0
2026,9800.72,299143.21,256336.11,21643.09,51395.86,312075.0
2027,9798.51,302036.2,258531.71,21722.17,51981.66,312075.0
2028,9775.11,304929.18,266152.76,21816.86,52567.47,315360.0
2029,9786.76,308400.76,274322.58,21896.41,53387.6,318645.0
2030,9738.04,310136.55,281202.46,21978.83,53856.24,321930.0
2031,9740.7,314186.72,290039.84,22076.41,54676.37,325215.0
