year,Base case diesel consumed,Modeled non-residential ashp
2017,7984.63234114,-9373.26403529
2018,7984.63234114,-9373.26403529
2019,7984.63234114,-9373.26403529
2020,7984.63234114,-9373.26403529
2021,7984.63234114,-9373.26403529
2022,7984.63234114,-9373.26403529
2023,7984.63234114,-9373.26403529
2024,7984.63234114,-9373.26403529
2025,7984.63234114,-9373.26403529
2026,7984.63234114,-9373.26403529
2027,7984.63234114,-9373.26403529
2028,7984.63234114,-9373.26403529
2029,7984.63234114,-9373.26403529
2030,7984.63234114,-9373.26403529
2031,7984.63234114,-9373.26403529
