year,Base case cost,Modeled non-residential energy efficiency
2017,275148.509284,338346.997975
2018,290806.660409,351438.683535
2019,312843.791292,370615.673484
2020,323397.316835,378983.734762
2021,330589.215308,384162.553604
2022,335576.679806,387308.416389
2023,339172.629043,389166.507949
2024,342651.417196,390976.893331
2025,346130.205348,392822.465009
2026,350539.0733,395532.205454
2027,354017.861453,397445.695037
2028,357496.649605,399391.954329
2029,361788.356473,402116.28571
2030,363992.790449,402884.868524
2031,368863.093862,406249.56738
