year,Base case cost,Modeled non-residential energy efficiency
2017,378142.21598,392857.159261
2018,402980.265204,415813.601007
2019,436787.609982,447059.868939
2020,452656.363653,461726.484499
2021,463695.496642,471929.347497
2022,471974.846384,479581.494746
2023,477494.412878,484682.926245
2024,482324.033561,489146.678807
2025,487843.600055,494248.110306
2026,494743.058173,500624.89968
2027,500952.570479,506364.010116
2028,505782.191161,510827.762678
2029,511991.703468,516566.873115
2030,515441.432527,519755.267802
2031,523030.836456,526769.736113
